Key,Value
37034,"['Horror', 'Fiction', 'Gothic']"
37051,"['Manga', 'Fantasy', 'Graphic Novels']"
37052,"['Manga', 'Fantasy', 'Comics']"
37070,"['Historical Romance', 'Romance', 'Historical']"
37072,"['Historical Romance', 'Romance', 'Historical']"
37073,"['Romance', 'Historical Romance', 'Historical']"
37074,"['Historical Romance', 'Romance', 'Historical']"
37087,"['Nonfiction', 'Literary Criticism', 'History']"
37106,"['Nonfiction', 'Medical', 'Medicine']"
37189,"['Childrens', 'Picture Books', 'Humor']"
37190,"['Fantasy', 'Fiction', 'Childrens']"
37205,"['Classics', 'Fiction', '19th Century']"
37238,"['Short Stories', 'Humor', 'Horror']"
37241,"['Young Adult', 'Realistic Fiction', 'Humor']"
37272,"['Biography', 'Nonfiction', 'balanchine-and-nycb']"
37277,"['Biography', 'History', 'Nonfiction']"
37282,"['Africa', 'Short Stories', 'Nonfiction']"
37297,"['Mystery', 'Fiction', 'Thriller']"
37299,"['Historical Fiction', 'Fiction', 'Historical']"
37329,"['Philosophy', 'Theory', 'Nonfiction']"
37339,"['Romance', 'Historical Romance', 'Historical']"
37360,"['Fiction', 'Childrens', 'Middle Grade']"
37387,"['Fiction', 'Classics', 'Short Stories']"
37388,"['Fiction', 'Classics', 'Short Stories']"
37390,"['Short Stories', 'Fiction', 'Classics']"
37405,"['Nonfiction', 'Essays', 'Race']"
37434,"['Fiction', 'Novels', 'Literature']"
37444,"['Science Fiction', 'Fiction', 'Classics']"
37451,"['Young Adult', 'Chick Lit', 'Fiction']"
37477,"['Fiction', 'Canada', 'Humor']"
37526,"['Classics', 'Plays', 'Drama']"
37560,"['Classics', 'Fiction', 'Romance']"
37566,"['Psychology', 'Self Help', 'Nonfiction']"
37569,"['Buddhism', 'Spirituality', 'Nonfiction']"
37572,"['History', 'Nonfiction', 'Medieval']"
37573,"['Mystery', 'Fiction', 'Crime']"
37587,"['Fantasy', 'Fiction', 'Young Adult']"
37603,"['Photography', 'Art', 'History']"
37612,"['Young Adult', 'Fiction', 'India']"
37625,"['Fiction', 'Literature', 'checkered-youth']"
37651,"['Memoir', 'Nonfiction', 'Biography']"
37690,"['Fantasy', 'Classics', 'Fiction']"
37694,"['Health', 'Textbooks', 'School']"
37700,"['Classics', 'Fantasy', 'Fiction']"
37707,"['Classics', 'Fiction', 'Young Adult']"
37716,"['Classics', 'Fiction', 'Christmas']"
37726,"['Classics', 'Fiction', 'Childrens']"
37734,"['Fiction', 'Chick Lit', 'Contemporary']"
37736,"['Young Adult', 'Romance', 'Fiction']"
37737,"['Childrens', 'Fiction', 'Middle Grade']"
37741,"['Childrens', 'Fiction', 'Young Adult']"
37743,"['Young Adult', 'Romance', 'Fiction']"
37766,"['Nonfiction', 'Outdoors', 'Reference']"
37785,"['Fiction', 'Mental Illness', 'Novels']"
37804,"['Classics', 'Fiction', 'Poetry']"
37807,"['History', 'Classics', 'Nonfiction']"
37819,"['Fiction', 'India', 'Historical Fiction']"
37824,"['Fiction', 'Historical Fiction', 'China']"
37828,"['Biography', 'History', 'Nonfiction']"
37837,"['Gardening', 'Nonfiction', 'gardening']"
37847,"['Nonfiction', 'Music', 'Biography']"
37852,"['Music', 'Biography', 'Nonfiction']"
37979,"['Business', 'Technology', 'Computer Science']"
37986,"['Religion', 'Christianity', 'Theology']"
37996,"['Nonfiction', 'History', 'Politics']"
38042,"['Japan', 'History', 'Nonfiction']"
38069,"['Biography', 'Nonfiction', 'African American']"
38107,"['History', 'Nonfiction', 'True Crime']"
38128,"['Law', 'Nonfiction', 'Literature']"
38180,"['Fiction', 'Science Fiction', 'Post Apocalyptic']"
38212,"['Nonfiction', 'Self Help', 'Spirituality']"
38228,"['Psychology', 'Psychiatry', 'Nonfiction']"
38230,"['Education', 'Reference', 'Nonfiction']"
38244,"['Australia', 'non-fiction', 'travel']"
38315,"['Nonfiction', 'Economics', 'Business']"
38331,"['Comics', 'Graphic Novels', 'Horror']"
38333,"['Graphic Novels', 'Comics', 'Horror']"
38376,"['Manga', 'Yaoi', 'Boys Love']"
38424,"['Graphic Novels', 'Middle Grade', 'Comics']"
38426,"['Theatre', 'Plays', 'Nonfiction']"
38458,"['Nonfiction', 'Essays', 'Race']"
38463,"['Fiction', 'Classics', 'Race']"
38469,"['Short Stories', 'Fiction', 'Classics']"
38471,"['Plays', 'Drama', 'Fiction']"
38473,"['Plays', 'Fiction', 'Drama']"
38496,"['Fiction', 'Classics', 'Novels']"
38500,"['Fiction', 'Classics', 'Novels']"
38504,"['Poetry', 'Classics', 'Fiction']"
38510,"['Fiction', 'Mystery', 'Thriller']"
38511,"['Young Adult', 'Fiction', 'Historical Fiction']"
38513,"['Young Adult', 'Fiction', 'Teen']"
38514,"['Young Adult', 'Fiction', 'Romance']"
38517,"['Young Adult', 'Fiction', 'Childrens']"
38522,"['Paranormal Romance', 'Paranormal', 'Romance']"
38538,"['Young Adult', 'Fiction', 'Romance']"
38549,"['Cookbooks', 'Cooking', 'Food']"
38560,"['Paranormal', 'Romance', 'Werewolves']"
38564,"['Vampires', 'Young Adult', 'Paranormal']"
38568,"['Romance', 'Vampires', 'Paranormal']"
38585,"['Cookbooks', 'Cooking', 'food-and-cooking']"
38648,"['Nonfiction', 'Biography', 'History']"
38665,"['Fiction', 'Spanish Literature', 'Classics']"
38695,"['Young Adult', 'Fiction', 'Middle Grade']"
38746,"['Biography', 'Nonfiction', 'History']"
38752,"['Classics', 'Plays', 'Fiction']"
38773,"['History', 'Politics', 'American History']"
38775,"['History', 'Biography', 'Nonfiction']"
38951,"['Childrens', 'Humor', 'Fantasy']"
38986,"['Fantasy', 'Childrens', 'Middle Grade']"
38990,"['Graphic Novels', 'Memoir', 'Comics']"
39000,"['History', 'Nonfiction', 'American History']"
39001,"['Science', 'Biology', 'Nonfiction']"
39020,"['History', 'Nonfiction', 'American History']"
39028,"['Thriller', 'Mystery', 'Fiction']"
39031,"['Mystery', 'Thriller', 'Fiction']"
39046,"['Fiction', 'Chick Lit', 'Humor']"
39068,"['Nonfiction', 'Feminism', 'Psychology']"
39077,"['Business', 'Self Help', 'Nonfiction']"
39081,"['Cookbooks', 'Cooking', 'Food']"
39093,"['Science', 'Evolution', 'Nonfiction']"
39099,"['Historical Fiction', 'Romance', 'Fantasy']"
39101,"['History', 'Nonfiction', 'Italy']"
39102,"['Poetry', 'African American', 'Race']"
39103,"['Music', 'Classics', 'Plays']"
39106,"['Picture Books', 'Biography', 'History']"
39141,"['Cooking', 'Cookbooks', 'cooking']"
39149,"['Mystery', 'Historical Fiction', 'Historical']"
39173,"['Self Help', 'Nonfiction', 'Health']"
39175,"['Self Help', 'Nonfiction', 'Psychology']"
39213,"['Nonfiction', 'History', 'Biography']"
39266,"['Childrens', 'Picture Books', 'Fantasy']"
39304,"['Vampires', 'Paranormal', 'Urban Fantasy']"
39305,"['Vampires', 'Urban Fantasy', 'Paranormal']"
39306,"['Vampires', 'Urban Fantasy', 'Paranormal']"
39307,"['Vampires', 'Paranormal', 'Urban Fantasy']"
39309,"['Vampires', 'Paranormal', 'Fantasy']"
39358,"['Mystery', 'Cozy Mystery', 'Dogs']"
39360,"['Mystery', 'Cozy Mystery', 'Fiction']"
39363,"['Mystery', 'Dogs', 'Cozy Mystery']"
39396,"['Historical Romance', 'Romance', 'Historical']"
39399,"['Historical Romance', 'Romance', 'Historical']"
39403,"['Historical Romance', 'Romance', 'Historical']"
39440,"['Comics', 'Graphic Novels', 'Fiction']"
39441,"['Comics', 'Fiction', 'Graphic Novels']"
39470,"['Historical Fiction', 'Medieval', 'Childrens']"
39473,"['Nonfiction', 'Childrens', 'Picture Books']"
39503,"['Mystery', 'Fiction', 'Crime']"
39504,"['Mystery', 'Crime', 'Noir']"
39506,"['Mystery', 'Fiction', 'Humor']"
39508,"['Mystery', 'Crime', 'Fiction']"
39542,"['Cookbooks', 'Cooking', 'Food']"
39582,"['History', 'Nonfiction', 'Medieval']"
39623,"['Paranormal Romance', 'Paranormal', 'Romance']"
39624,"['Paranormal Romance', 'Paranormal', 'Romance']"
39632,"['Young Adult', 'Science Fiction', 'Teen']"
39633,"['Young Adult', 'Fiction', 'Childrens']"
39639,"['Young Adult', 'Childrens', 'Fiction']"
39640,"['Young Adult', 'Fiction', 'Science Fiction']"
39661,"['Fiction', 'Film', 'Media Tie In']"
39662,"['Horror', 'Fiction', 'Short Stories']"
39692,"['Poetry', 'Nonfiction', 'Anthologies']"
39700,"['Business', 'Management', 'Leadership']"
39724,"['Childrens', '2017', 'baby-siblings']"
39763,"['Poetry', 'Islam', 'Mysticism']"
39784,"['Young Adult', 'Romance', 'Teen']"
39792,"['Mystery', 'Crime', 'Fiction']"
39793,"['Mystery', 'Crime', 'Fiction']"
39795,"['Mystery', 'Crime', 'Fiction']"
39806,"['LGBT', 'Fiction', 'Queer']"
39820,"['Mystery', 'Fiction', 'Dogs']"
39889,"['History', 'Biography', 'Nonfiction']"
39902,"['Cookbooks', 'Food', 'Nonfiction']"
39910,"['Cookbooks', 'Cooking', 'Food']"
39913,"['Romance', 'Anthologies', 'Contemporary Romance']"
39926,"['Feminism', 'Nonfiction', 'Sociology']"
39934,"['Writing', 'Nonfiction', 'Books About Books']"
39936,"['Young Adult', 'Fiction', 'Dystopia']"
39959,"['recently', 'audio-books', 'fantasy']"
39961,"['Christian', 'Religion', 'Christian Non Fiction']"
39963,"['Historical Fiction', 'Young Adult', 'Fiction']"
39970,"['Young Adult', 'Fantasy', 'Fiction']"
39989,"['Historical Fiction', 'Young Adult', 'Fiction']"
39994,"['Biography', 'Italy', 'History']"
40003,"['History', 'Classics', 'Nonfiction']"
40007,"['History', 'Nonfiction', 'Ancient History']"
40010,"['History', 'Ancient History', 'Military History']"
40022,"['Classics', 'Mystery', 'Fiction']"
40023,"['Classics', 'School', 'Fiction']"
40024,"['Historical Fiction', 'Mystery', 'Fiction']"
40048,"['Fiction', 'Humor', 'Contemporary']"
40049,"['Fiction', 'Short Stories', 'Novels']"
40051,"['Fiction', 'Romance', 'Literary Fiction']"
40053,"['Writing', 'Nonfiction', 'Reference']"
40054,"['Fiction', 'Contemporary', 'Novels']"
40076,"['Crafts', 'Art', 'Nonfiction']"
40081,"['Fantasy', 'Childrens', 'Fiction']"
40090,"['Fiction', 'India', 'Mystery']"
40102,"['Nonfiction', 'Psychology', 'Business']"
40106,"['Picture Books', 'Africa', 'Childrens']"
40127,"['Historical Fiction', 'Fiction', 'Italy']"
40138,"['Fiction', 'Mystery', 'Food']"
40145,"['Nonfiction', 'Biography', 'Memoir']"
40156,"['Fantasy', 'Young Adult', 'Fiction']"
40160,"['Fantasy', 'Short Stories', 'Young Adult']"
40174,"['Film', 'Nonfiction', 'Biography']"
40208,"['Classics', 'Fiction', 'Short Stories']"
40214,"['Fantasy', 'Romance', 'Fiction']"
40215,"['Fiction', 'Australia', 'Art']"
40271,"['Fantasy', 'Fiction', 'Alternate History']"
40277,"['Star Trek', 'Science Fiction', 'Star Trek Voyager']"
40281,"['Science Fiction', 'Short Stories', 'Fiction']"
40289,"['Science Fiction', 'Fiction', 'Thriller']"
40291,"['Science Fiction', 'Fiction', 'Science Fiction Fantasy']"
40293,"['Science Fiction', 'Fiction', 'Time Travel']"
40312,"['Romance', 'Chick Lit', 'Fiction']"
40335,"['Romance', 'Mystery', 'Fiction']"
40338,"['Romance', 'Chick Lit', 'Fiction']"
40339,"['Romance', 'Chick Lit', 'Fiction']"
40347,"['Mystery', 'Fiction', 'Humor']"
40361,"['Science Fiction', 'Fiction', 'Novels']"
40364,"['Science Fiction', 'Fiction', 'Short Stories']"
40378,"['Science Fiction', 'Fantasy', 'Fiction']"
40379,"['Science Fiction', 'Fantasy', 'Fiction']"
40384,"['Science Fiction', 'Fantasy', 'Fiction']"
40385,"['Science Fiction', 'Fantasy', 'Fiction']"
40386,"['Science Fiction', 'Fantasy', 'Fiction']"
40395,"['Science Fiction', 'Fantasy', 'Classics']"
40425,"['Classics', 'Fiction', 'Adventure']"
40436,"['Fiction', 'Inspirational', 'Contemporary']"
40437,"['Mystery', 'Fiction', 'France']"
40450,"['Science Fiction', 'Fiction', 'Cyberpunk']"
40451,"['Comics', 'Marvel', 'Graphic Novels']"
40452,"['Comics', 'Marvel', 'Graphic Novels']"
40459,"['Fiction', 'Historical Fiction', 'Classics']"
40465,"['Fiction', 'Humor', 'Contemporary']"
40468,"['Fiction', 'Westerns', 'Literature']"
40470,"['Fiction', 'Westerns', 'Literature']"
40482,"['Thriller', 'Mystery', 'Fiction']"
40492,"['Nonfiction', 'History', 'Technology']"
40530,"['Romance', 'Time Travel', 'Fiction']"
40540,"['Programming', 'Reference', 'Nonfiction']"
40549,"['Nonfiction', 'Technology', 'Programming']"
40573,"['Design', 'Nonfiction', 'Reference']"
40604,"['Classics', 'Fiction', 'Literature']"
40718,"['Politics', 'History', 'Nonfiction']"
40763,"['Fiction', 'Classics', 'France']"
40789,"['Nonfiction', 'Science', 'Animals']"
40836,"['Education', 'Nonfiction', 'georgias-native-peoples']"
40870,"['Science Fiction', 'Fiction', 'Fantasy']"
40880,"['about-sf-fantasy', 'books-on-books', 'literary-criticism']"
40888,"['Science Fiction', 'Short Stories', 'Anthologies']"
40889,"['Science Fiction', 'Fiction', 'Language']"
40923,"['Biography', 'History', 'Nonfiction']"
40969,"['Poetry', 'Nonfiction', 'African American Literature']"
41005,"['Nonfiction', 'History', 'Space']"
41069,"['Science Fiction', 'Fiction', 'Dystopia']"
41070,"['Science Fiction', 'Fiction', 'Cyberpunk']"
41081,"['Science Fiction', 'Fiction', 'daw_own']"
41085,"['Science Fiction', 'Fiction', 'Time Travel']"
41089,"['Science Fiction', 'Anthologies', 'Short Stories']"
41091,"['Science Fiction', 'Fiction', 'science-fiction']"
41093,"['Science Fiction', 'Fiction', 'Anthologies']"
41111,"['Childrens', 'Herbs', 'Health']"
41120,"['Science Fiction', 'Fiction', 'Politics']"
41121,"['Science Fiction', 'Fiction', 'Speculative Fiction']"
41129,"['Science Fiction', 'Fiction', 'Climate Change Fiction']"
41130,"['Science Fiction', 'Fiction', 'Speculative Fiction']"
41134,"['Science Fiction', 'Fiction', 'Music']"
41150,"['Horror', 'Vampires', 'Fiction']"
41193,"['Fiction', 'Literary Fiction', 'Contemporary']"
41219,"['Fiction', 'Historical Fiction', 'Romance']"
41278,"['Fiction', 'Mystery', 'Humor']"
41317,"['Cookbooks', 'Cooking', 'Food']"
41329,"['Historical Fiction', 'Fiction', 'Historical']"
41340,"['Manga', 'Romance', 'Seinen']"
41361,"['Film', 'Nonfiction', 'Biography']"
41369,"['Film', 'Nonfiction', 'Media Tie In']"
41371,"['Romance', 'Contemporary Romance', 'Contemporary']"
41376,"['category-romance', 'harlequin-silhouette', 'read-in-2018']"
41416,"['Christian Fiction', 'Fiction', 'Mystery']"
41424,"['Fantasy', 'Young Adult', 'Romance']"
41451,"['Fantasy', 'Young Adult', 'Fiction']"
41457,"['Historical Fiction', 'Fiction', 'Childrens']"
41459,"['Fiction', 'Historical Fiction', 'Classics']"
41468,"['Poetry', 'Buddhism', 'Zen']"
41473,"['Fiction', 'Historical Fiction', 'Historical']"
41474,"['Historical Fiction', 'Fiction', 'War']"
41486,"['Mystery', 'Christmas', 'Fiction']"
41487,"['Mystery', 'Fiction', 'Suspense']"
41488,"['Picture Books', 'Fiction', 'Childrens']"
41489,"['Mystery', 'Christmas', 'Fiction']"
41490,"['Mystery', 'Fiction', 'Suspense']"
41491,"['History', 'Nonfiction', 'Christmas']"
41504,"['History', 'Biography', 'Nonfiction']"
41505,"['Self Help', 'Nonfiction', 'Business']"
41513,"['Fiction', 'Classics', 'Historical Fiction']"
41518,"['Fiction', 'Sports', 'Novels']"
41536,"['Horror', 'Fantasy', 'Fiction']"
41538,"['Horror', 'Fantasy', 'Fiction']"
41551,"['Fiction', 'Coming Of Age', 'Novels']"
41576,"['Education', 'Teaching', 'School']"
41602,"['Design', 'Reference', 'Nonfiction']"
41611,"['Biography', 'Business', 'Nonfiction']"
41694,"['Fiction', 'Adventure', 'Thriller']"
41697,"['Adventure', 'Fiction', 'Thriller']"
41699,"['Fiction', 'Adventure', 'Thriller']"
41700,"['Adventure', 'Fiction', 'Thriller']"
41707,"['Fiction', 'Adventure', 'Thriller']"
41710,"['Fiction', 'Adventure', 'Thriller']"
41714,"['Nonfiction', 'Adventure', 'History']"
41715,"['Adventure', 'Fiction', 'Thriller']"
41716,"['Fiction', 'Adventure', 'Thriller']"
41783,"['2015', 'picture-books', 'popink']"
41784,"['Fiction', 'Humor', 'Comedy']"
41804,"['Science Fiction', 'Fiction', 'Classics']"
41821,"['Science Fiction', 'Fiction', 'Classics']"
41862,"['Science', 'Evolution', 'Biology']"
41865,"['Fantasy', 'Young Adult', 'Romance']"
41887,"['Humor', 'Poetry', 'Fiction']"
41890,"['Picture Books', 'Childrens', 'Poetry']"
41907,"['Fantasy', 'Fiction', 'Young Adult']"
41908,"['Fantasy', 'Fiction', 'Young Adult']"
41909,"['Fantasy', 'Fiction', 'Young Adult']"
41952,"['Fiction', 'Ireland', 'Chick Lit']"
41962,"['Fiction', 'Ireland', 'Chick Lit']"
41967,"['Fiction', 'Romance', 'Chick Lit']"
41993,"['Chick Lit', 'Romance', 'Fiction']"
41994,"['Chick Lit', 'Romance', 'Fiction']"
41998,"['Chick Lit', 'Romance', 'Fiction']"
42001,"['Chick Lit', 'Romance', 'Fiction']"
42036,"['Classics', 'Fiction', 'Literature']"
42038,"['Poetry', 'Classics', 'Fiction']"
42040,"['Poetry', 'Classics', 'Fiction']"
42045,"['Poetry', 'Classics', 'Fiction']"
42048,"['Mystery', 'Middle Grade', 'Young Adult']"
42057,"['Historical Fiction', 'Young Adult', 'Fiction']"
42141,"['Fiction', 'Fantasy', 'Magical Realism']"
42143,"['Fantasy', 'Fiction', 'Horror']"
42146,"['Fantasy', 'Fiction', 'Magical Realism']"
42157,"['Young Adult', 'Fiction', 'Childrens']"
42198,"['Fiction', 'Thriller', 'Mystery']"
42261,"['Design', 'Nonfiction', 'Art']"
42278,"['Picture Books', 'Childrens', 'Animals']"
42308,"['Classics', 'Childrens', 'Fiction']"
42341,"['History', 'Nonfiction', 'Arthurian']"
42376,"['Childrens', 'Fiction', 'Classics']"
42382,"['Plays', 'Drama', 'Fiction']"
42389,"['History', 'Nonfiction', 'War']"
42390,"['Music', 'Biography', 'Nonfiction']"
42408,"['Childrens', 'Picture Books', 'Animals']"
42415,"['Picture Books', 'Childrens', 'Transport']"
42425,"['Classics', 'Fiction', 'Historical Fiction']"
42430,"['Science Fiction', 'Fiction', 'Fantasy']"
42447,"['Historical Fiction', 'Fiction', 'Childrens']"
42489,"['History', 'Nonfiction', 'Sociology']"
42512,"['History', 'Nonfiction', 'Military Fiction']"
42514,"['History', 'Nonfiction', 'Military Fiction']"
42519,"['Biography', 'History', 'Presidents']"
42529,"['History', 'Nonfiction', 'American History']"
42533,"['History', 'American History', 'Nonfiction']"
42597,"['Classics', 'Plays', 'Drama']"
42606,"['Classics', 'Plays', 'Drama']"
42634,"['Romance', 'Historical Romance', 'Historical']"
42652,"['History', 'World War II', 'War']"
42661,"['History', 'Nonfiction', 'World War II']"
42688,"['Nonfiction', 'Biography', 'History']"
42693,"['Fiction', 'Historical Fiction', 'Thriller']"
42698,"['Fiction', 'Irish Literature', 'Historical Fiction']"
42719,"['Fiction', 'Ireland', 'Irish Literature']"
42738,"['Fiction', 'Irish Literature', 'Ireland']"
42741,"['Fiction', 'Mystery', 'Irish Literature']"
42763,"['Books About Books', 'History', 'dracula']"
42777,"['Birds', 'Nature', 'Nonfiction']"
42849,"['Animals', 'Dogs', 'Nonfiction']"
42855,"['History', 'Nonfiction', 'African American']"
42866,"['Business', 'Leadership', 'Management']"
42867,"['Business', 'Leadership', 'Management']"
42876,"['Travel', 'Nonfiction', 'Humor']"
42880,"['Humor', 'Classics', 'Travel']"
42899,"['Romance', 'Paranormal', 'Vampires']"
42916,"['Classics', 'Fiction', 'Historical Fiction']"
42933,"['Historical Fiction', 'Fiction', 'Historical']"
42934,"['Historical Fiction', 'Fiction', 'Adventure']"
42953,"['Historical Fiction', 'Fiction', 'Historical']"
42959,"['History', 'Nonfiction', 'Hungary']"
42960,"['Historical Fiction', 'Fiction', 'Historical']"
43017,"['Fiction', 'Novels', 'African American']"
43058,"['Fiction', 'Thriller', 'Military Fiction']"
43073,"['Biography', 'Nonfiction', 'History']"
43082,"['Nonfiction', 'Travel', 'Biography']"
43084,"['History', 'Nonfiction', 'Politics']"
43150,"['Philosophy', 'Nonfiction', 'Classics']"
43175,"['Fashion', 'fashion', 'historical']"
43180,"['Classics', 'Plays', 'Drama']"
43219,"['Politics', 'Philosophy', 'Theory']"
43220,"['Philosophy', 'Politics', 'Nonfiction']"
43229,"['Philosophy', 'Nonfiction', 'Literary Criticism']"
43244,"['Programming', 'Computer Science', 'Software']"
43255,"['Nonfiction', 'Biography', 'Memoir']"
